id,ingredient_name,ingredient_link,ingredient_image
547,1/2 part  Grand Marnier,/ingredient/238-Grand-Marnier,../images/ingredients/Grand Marnier-Medium.png
548,1 cup Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
548,4 cl  Aquavit,/ingredient/35-Aquavit,../images/ingredients/Aquavit-Medium.png
548,By taste  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
549,2 cups  Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
549,1  Banana,/ingredient/47-Banana,../images/ingredients/Banana-Medium.png
549,1 tblsp  Honey,/ingredient/260-Honey,../images/ingredients/Honey-Medium.png
550,2 bottles  Red wine,/ingredient/425-Red-wine,../images/ingredients/Red wine-Medium.png
550,1 cup  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
550,2 cups hot  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
550,1 cup Apple,/ingredient/30-Apple,../images/ingredients/Apple-Medium.png
550,"wedges
 Orange",/ingredient/359-Orange,../images/ingredients/Orange-Medium.png
550,"wedges
 Lime",/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
550,Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
550,Fresca,/ingredient/215-Fresca,../images/ingredients/Fresca-Medium.png
551,2 shots  Godiva liqueur,/ingredient/232-Godiva-liqueur,../images/ingredients/Godiva liqueur-Medium.png
551,Milk,/ingredient/333-Milk,../images/ingredients/Milk-Medium.png
552,3 parts  Grand Marnier,/ingredient/238-Grand-Marnier,../images/ingredients/Grand Marnier-Medium.png
552,1 part  Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
553,8 oz  Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
553,4 oz  Jack Daniels,/ingredient/275-Jack-Daniels,../images/ingredients/Jack Daniels-Medium.png
553,4 oz  Amaretto,/ingredient/18-Amaretto,../images/ingredients/Amaretto-Medium.png
553,Whipped cream,/ingredient/515-Whipped-cream,../images/ingredients/Whipped cream-Medium.png
554,2 oz  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
554,1 tblsp  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
554,3/4 oz  Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
554,1  Egg white,/ingredient/192-Egg-white,../images/ingredients/Egg white-Medium.png
554,Ginger ale,/ingredient/228-Ginger-ale,../images/ingredients/Ginger ale-Medium.png
555,1 shot Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
555,1 part 7-up,/ingredient/572-7-up,../images/ingredients/7-up-Medium.png
556,2 oz  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
556,Juice of 1/2  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
556,1 tsp  Powdered sugar,/ingredient/409-Powdered-sugar,../images/ingredients/Powdered sugar-Medium.png
556,1/2 slice  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
556,1  Cherry,/ingredient/106-Cherry,../images/ingredients/Cherry-Medium.png
557,2 measures  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
557,Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
557,Grenadine,/ingredient/250-Grenadine,../images/ingredients/Grenadine-Medium.png
558,full glass  Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
558,About 8 drops  Tabasco sauce,/ingredient/483-Tabasco-sauce,../images/ingredients/Tabasco sauce-Medium.png
559,1 part  Yukon Jack,/ingredient/534-Yukon-Jack,../images/ingredients/Yukon Jack-Medium.png
559,1/2 part  Cherry brandy,/ingredient/100-Cherry-brandy,../images/ingredients/Cherry brandy-Medium.png
559,1 part  Southern Comfort,/ingredient/458-Southern-Comfort,../images/ingredients/Southern Comfort-Medium.png
559,1 splash  Sweet and sour,/ingredient/480-Sweet-and-sour,../images/ingredients/Sweet and sour-Medium.png
560,1/2 oz  Kahlua,/ingredient/282-Kahlua,../images/ingredients/Kahlua-Medium.png
560,1/2 oz  Irish cream,/ingredient/272-Irish-cream,../images/ingredients/Irish cream-Medium.png
560,1/2 oz  Amaretto,/ingredient/18-Amaretto,../images/ingredients/Amaretto-Medium.png
560,1/2 oz Bacardi  151 proof rum,/ingredient/571-151-proof-rum,../images/ingredients/151 proof rum-Medium.png
560,1 oz  Cream,/ingredient/161-Cream,../images/ingredients/Cream-Medium.png
561,6 tblsp ground Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
561,1/4 tsp  Coriander,/ingredient/147-Coriander,../images/ingredients/Coriander-Medium.png
561,4-5 whole green  Cardamom,/ingredient/90-Cardamom,../images/ingredients/Cardamom-Medium.png
561,Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
561,Whipping cream,/ingredient/516-Whipping-cream,../images/ingredients/Whipping cream-Medium.png
561,Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
562,black Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
562,Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
562,"pods
 Cream",/ingredient/161-Cream,../images/ingredients/Cream-Medium.png
562,Cardamom,/ingredient/90-Cardamom,../images/ingredients/Cardamom-Medium.png
563,1/4 cup Thai  Tea,/ingredient/486-Tea,../images/ingredients/Tea-Medium.png
563,1/2 cup boiling  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
563,2 tsp sweetened  Condensed milk,/ingredient/145-Condensed-milk,../images/ingredients/Condensed milk-Medium.png
563,cubes Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
563,garnish Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
564,1 1/2 oz  Creme de Cacao,/ingredient/164-Creme-de-Cacao,../images/ingredients/Creme de Cacao-Medium.png
564,1 oz  Blue Curacao,/ingredient/67-Blue-Curacao,../images/ingredients/Blue Curacao-Medium.png
564,1/2 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
565,1 shot Dark Rum,/ingredient/179-Dark-Rum,../images/ingredients/Dark Rum-Medium.png
565,1 shot Campari,/ingredient/83-Campari,../images/ingredients/Campari-Medium.png
565,1/2 shot Creme De Banane,/ingredient/163-Creme-De-Banane,../images/ingredients/Creme De Banane-Medium.png
565,Top Pineapple Juice,/ingredient/393-Pineapple-Juice,../images/ingredients/Pineapple Juice-Medium.png
565,Top Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
566,50 ml Irish Whiskey,/ingredient/273-Irish-Whiskey,../images/ingredients/Irish Whiskey-Medium.png
566,50 ml Amaretto,/ingredient/18-Amaretto,../images/ingredients/Amaretto-Medium.png
566,4 oz Cranberry Juice,/ingredient/155-Cranberry-Juice,../images/ingredients/Cranberry Juice-Medium.png
567,1 oz Green Chartreuse,/ingredient/245-Green-Chartreuse,../images/ingredients/Green Chartreuse-Medium.png
567,1 oz Maraschino Liqueur,/ingredient/323-Maraschino-Liqueur,../images/ingredients/Maraschino Liqueur-Medium.png
567,1 oz Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
567,1 oz Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
568,50 ml Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
568,15 ml Elderflower cordial,/ingredient/552-Elderflower-cordial,../images/ingredients/Elderflower cordial-Medium.png
568,15 ml Rosso Vermouth,/ingredient/553-Rosso-Vermouth,../images/ingredients/Rosso Vermouth-Medium.png
568,75 ml Tonic Water,/ingredient/497-Tonic-Water,../images/ingredients/Tonic Water-Medium.png
568,2 Wedges Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
568,1 Slice Ginger,/ingredient/230-Ginger,../images/ingredients/Ginger-Medium.png
568,1 Large Sprig Mint,/ingredient/337-Mint,../images/ingredients/Mint-Medium.png
569,1 shot Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
569,1 shot Melon Liqueur,/ingredient/328-Melon-Liqueur,../images/ingredients/Melon Liqueur-Medium.png
569,1 dash Orange Bitters,/ingredient/350-Orange-Bitters,../images/ingredients/Orange Bitters-Medium.png
569,1 dash Lemon Juice,/ingredient/293-Lemon-Juice,../images/ingredients/Lemon Juice-Medium.png
569,Top Prosecco,/ingredient/542-Prosecco,../images/ingredients/Prosecco-Medium.png
570,1 oz Light Rum,/ingredient/305-Light-Rum,../images/ingredients/Light Rum-Medium.png
570,1 oz Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
570,0.75 oz Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
570,0.75 oz Campari,/ingredient/83-Campari,../images/ingredients/Campari-Medium.png
570,Dash Lemon Juice,/ingredient/293-Lemon-Juice,../images/ingredients/Lemon Juice-Medium.png
570,Dash Orgeat Syrup,/ingredient/362-Orgeat-Syrup,../images/ingredients/Orgeat Syrup-Medium.png
570,Garnish with Orange Peel,/ingredient/354-Orange-Peel,../images/ingredients/Orange Peel-Medium.png
571,1 1/2 oz  Scotch,/ingredient/5-Scotch,../images/ingredients/Scotch-Medium.png
571,1 oz Green Ginger  Wine,/ingredient/528-Wine,../images/ingredients/Wine-Medium.png
571,1 oz  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
572,1 cup  Water,/ingredient/513-Water,../images/ingredients/Water-Medium.png
572,3/4-1 cup  Brown sugar,/ingredient/77-Brown-sugar,../images/ingredients/Brown sugar-Medium.png
572,4 tsp  Coffee,/ingredient/139-Coffee,../images/ingredients/Coffee-Medium.png
572,1 cup  Rum,/ingredient/3-Rum,../images/ingredients/Rum-Medium.png
572,4 tsp  Vanilla extract,/ingredient/502-Vanilla-extract,../images/ingredients/Vanilla extract-Medium.png
573,2 oz Irish Whiskey,/ingredient/273-Irish-Whiskey,../images/ingredients/Irish Whiskey-Medium.png
573,1 oz Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
573,1/2 oz Green Chartreuse,/ingredient/245-Green-Chartreuse,../images/ingredients/Green Chartreuse-Medium.png
574,2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
574,1 oz  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
574,1 tsp superfine  Sugar,/ingredient/476-Sugar,../images/ingredients/Sugar-Medium.png
574,3 oz  Club soda,/ingredient/127-Club-soda,../images/ingredients/Club soda-Medium.png
574,1  Maraschino cherry,/ingredient/322-Maraschino-cherry,../images/ingredients/Maraschino cherry-Medium.png
574,1  Orange,/ingredient/359-Orange,../images/ingredients/Orange-Medium.png
575,2 cups  Tomato juice,/ingredient/492-Tomato-juice,../images/ingredients/Tomato juice-Medium.png
575,1-2 tblsp  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
575,1 dash  Celery salt,/ingredient/94-Celery-salt,../images/ingredients/Celery salt-Medium.png
576,4.5 cl Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
576,1.5 cl Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
576,2 spoons Agave syrup,/ingredient/12-Agave-syrup,../images/ingredients/Agave syrup-Medium.png
577,1 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
577,1 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
577,1/4 tsp  Anis,/ingredient/21-Anis,../images/ingredients/Anis-Medium.png
577,2 dashes  Bitters,/ingredient/56-Bitters,../images/ingredients/Bitters-Medium.png
577,Twist of  Orange peel,/ingredient/354-Orange-peel,../images/ingredients/Orange peel-Medium.png
578,1 oz  Wild Turkey,/ingredient/526-Wild-Turkey,../images/ingredients/Wild Turkey-Medium.png
578,3/4 oz  Amaretto,/ingredient/18-Amaretto,../images/ingredients/Amaretto-Medium.png
578,1 splash  Pineapple juice,/ingredient/393-Pineapple-juice,../images/ingredients/Pineapple juice-Medium.png
579,1 1/2 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
579,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
579,1/4 tsp  Maraschino liqueur,/ingredient/323-Maraschino-liqueur,../images/ingredients/Maraschino liqueur-Medium.png
579,1/4 tsp  Anis,/ingredient/21-Anis,../images/ingredients/Anis-Medium.png
579,2 dashes  Orange bitters,/ingredient/350-Orange-bitters,../images/ingredients/Orange bitters-Medium.png
579,1  Cherry,/ingredient/106-Cherry,../images/ingredients/Cherry-Medium.png
580,1 1/2 oz  Apricot brandy,/ingredient/32-Apricot-brandy,../images/ingredients/Apricot brandy-Medium.png
580,1 tblsp  Orange juice,/ingredient/352-Orange-juice,../images/ingredients/Orange juice-Medium.png
580,2 dashes  Orange bitters,/ingredient/350-Orange-bitters,../images/ingredients/Orange bitters-Medium.png
581,6 cl Tequila,/ingredient/4-Tequila,../images/ingredients/Tequila-Medium.png
581,3 cl Tomato Juice,/ingredient/492-Tomato-Juice,../images/ingredients/Tomato Juice-Medium.png
581,3 cl Orange Juice,/ingredient/352-Orange-Juice,../images/ingredients/Orange Juice-Medium.png
581,1.5 cl Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
581,1 dash Sugar Syrup,/ingredient/475-Sugar-Syrup,../images/ingredients/Sugar Syrup-Medium.png
581,1 pinch Salt,/ingredient/439-Salt,../images/ingredients/Salt-Medium.png
582,3 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
582,1 oz  Maple syrup,/ingredient/320-Maple-syrup,../images/ingredients/Maple syrup-Medium.png
582,1 oz  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
583,1 1/2 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
583,3/4 oz  Creme de Cassis,/ingredient/165-Creme-de-Cassis,../images/ingredients/Creme de Cassis-Medium.png
583,Carbonated water,/ingredient/89-Carbonated-water,../images/ingredients/Carbonated water-Medium.png
584,6 cl Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
584,1.5 cl Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
584,0.75 cl Lillet Blanc,/ingredient/539-Lillet-Blanc,../images/ingredients/Lillet Blanc-Medium.png
585,1 oz  Light rum,/ingredient/305-Light-rum,../images/ingredients/Light rum-Medium.png
585,1/2 oz  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
585,Juice of 1/2  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
585,1 tsp  Powdered sugar,/ingredient/409-Powdered-sugar,../images/ingredients/Powdered sugar-Medium.png
585,1  Egg white,/ingredient/192-Egg-white,../images/ingredients/Egg white-Medium.png
586,2 oz  Dark rum,/ingredient/179-Dark-rum,../images/ingredients/Dark rum-Medium.png
586,1/2 oz  Cherry brandy,/ingredient/100-Cherry-brandy,../images/ingredients/Cherry brandy-Medium.png
587,1 1/2 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
587,1/2 oz  Sweet Vermouth,/ingredient/482-Sweet-Vermouth,../images/ingredients/Sweet Vermouth-Medium.png
587,1/2 oz  Brandy,/ingredient/74-Brandy,../images/ingredients/Brandy-Medium.png
588,1 1/2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
588,3 oz  Lemon juice,/ingredient/293-Lemon-juice,../images/ingredients/Lemon juice-Medium.png
588,3 oz unsweetened  Grape juice,/ingredient/240-Grape-juice,../images/ingredients/Grape juice-Medium.png
588,1 tsp  Powdered sugar,/ingredient/409-Powdered-sugar,../images/ingredients/Powdered sugar-Medium.png
588,1 slice  Orange,/ingredient/359-Orange,../images/ingredients/Orange-Medium.png
589,2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
589,Tonic water,/ingredient/497-Tonic-water,../images/ingredients/Tonic water-Medium.png
590,2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
590,2 oz  Half-and-half,/ingredient/256-Half-and-half,../images/ingredients/Half-and-half-Medium.png
590,2 oz  Limeade,/ingredient/313-Limeade,../images/ingredients/Limeade-Medium.png
590,Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
590,Nutmeg,/ingredient/344-Nutmeg,../images/ingredients/Nutmeg-Medium.png
591,5 cl Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
591,7 cl Lemon Juice,/ingredient/293-Lemon-Juice,../images/ingredients/Lemon Juice-Medium.png
591,1 Slice Lemon Peel,/ingredient/294-Lemon-Peel,../images/ingredients/Lemon Peel-Medium.png
591,cubes Ice,/ingredient/270-Ice,../images/ingredients/Ice-Medium.png
592,1 1/2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
592,3/4 oz  Dry Vermouth,/ingredient/189-Dry-Vermouth,../images/ingredients/Dry Vermouth-Medium.png
592,1  Olive,/ingredient/347-Olive,../images/ingredients/Olive-Medium.png
593,2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
593,Schweppes Russchian,/ingredient/444-Schweppes-Russchian,../images/ingredients/Schweppes Russchian-Medium.png
594,1 cup Sprite,/ingredient/466-Sprite,../images/ingredients/Sprite-Medium.png
594,1/2 shot Lime Juice,/ingredient/308-Lime-Juice,../images/ingredients/Lime Juice-Medium.png
594,1 1/2 shot Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
595,4 cl Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
595,10 cl Tonic Water,/ingredient/497-Tonic-Water,../images/ingredients/Tonic Water-Medium.png
595,1 Slice Lemon Peel,/ingredient/294-Lemon-Peel,../images/ingredients/Lemon Peel-Medium.png
596,3/4 oz  Triple sec,/ingredient/498-Triple-sec,../images/ingredients/Triple sec-Medium.png
596,3/4 oz  Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
596,1 tblsp  Pineapple juice,/ingredient/393-Pineapple-juice,../images/ingredients/Pineapple juice-Medium.png
597,2 oz  Blended whiskey,/ingredient/66-Blended-whiskey,../images/ingredients/Blended whiskey-Medium.png
597,Juice of 1/2  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
597,1/2 tsp  Powdered sugar,/ingredient/409-Powdered-sugar,../images/ingredients/Powdered sugar-Medium.png
597,1  Cherry,/ingredient/106-Cherry,../images/ingredients/Cherry-Medium.png
597,1/2 slice  Lemon,/ingredient/299-Lemon,../images/ingredients/Lemon-Medium.png
598,1 1/2 oz  Scotch,/ingredient/5-Scotch,../images/ingredients/Scotch-Medium.png
598,1 oz Green Ginger  Wine,/ingredient/528-Wine,../images/ingredients/Wine-Medium.png
599,4cl Gin,/ingredient/2-Gin,../images/ingredients/Gin-Medium.png
599,3cl Triple Sec,/ingredient/498-Triple-Sec,../images/ingredients/Triple Sec-Medium.png
599,2cl Lemon Juice,/ingredient/293-Lemon-Juice,../images/ingredients/Lemon Juice-Medium.png
600,2 oz  Vodka,/ingredient/1-Vodka,../images/ingredients/Vodka-Medium.png
600,1 oz  Coffee liqueur,/ingredient/138-Coffee-liqueur,../images/ingredients/Coffee liqueur-Medium.png
600,Light cream,/ingredient/304-Light-cream,../images/ingredients/Light cream-Medium.png
601,1 Lime,/ingredient/312-Lime,../images/ingredients/Lime-Medium.png
601,1 lemon,/ingredient/299-lemon,../images/ingredients/lemon-Medium.png
601,750 ml White Wine,/ingredient/525-White-Wine,../images/ingredients/White Wine-Medium.png
